date,juliandate,a0620Cal,merr1
101213,2455544.70334,19.25425,0.018
101214,2455545.66973,19.159499999999998,0.028
101214,2455545.82796,19.14725,0.017
101215,2455546.77240,19.024250000000002,0.013
101216,2455547.63413,19.003,0.039
101217,2455548.64858,19.043249999999997,0.039
101218,2455549.64504,18.88075,0.041
101219,2455550.65740,19.141,0.084
101220,2455551.59795,18.86325,0.11
101221,2455552.64480,19.301000000000002,0.157
101222,2455553.78665,19.4565,0.111
101223,2455554.69039,19.159750000000003,0.045
101223,2455554.69596,19.1545,0.047
101226,2455557.72708,19.11075,0.026
101227,2455558.64830,19.228999999999996,0.017
101228,2455559.73215,19.3005,0.022
101229,2455560.72057,19.30575,0.018
120306,2455993.58690,19.1485,0.061
120310,2455997.55652,19.17675,0.037
120313,2456000.56820,19.17475,0.015
120315,2456002.53546,19.0255,0.016
120317,2456004.53757,19.257749999999998,0.018
120320,2456007.57958,19.11575,0.016
120322,2456009.51627,19.359499999999997,0.017
120323,2456010.52490,19.28475,0.017
120324,2456011.56012,19.16075,0.018
120326,2456013.52288,19.31525,0.018
120328,2456015.51796,19.397,0.036
120330,2456017.53621,19.03725,0.093
120401,2456019.55706,19.39475,0.074
120404,2456022.53756,19.15625,0.073
120407,2456025.51831,19.248,0.069
120411,2456029.51758,18.41175,0.012
120414,2456032.49705,19.3645,0.025
120417,2456035.50075,19.17925,0.024
120419,2456037.51776,19.0775,0.02
120421,2456039.50059,19.18625,0.022
120424,2456042.50068,19.05175,0.025
120430,2456048.47743,19.09575,0.039
120502,2456050.47282,18.982,0.057
120504,2456052.45666,19.13625,0.105
120506,2456054.47542,19.01325,0.073
120508,2456056.45473,18.891750000000002,0.066
120927,2456198.83635,19.04225,0.053
120929,2456200.86495,19.1455,0.067
120930,2456201.81677,18.427,0.073
121001,2456202.77469,18.687749999999998,0.053
121003,2456204.82432,18.82325,0.044
121011,2456212.86413,18.761249999999997,0.015
121018,2456219.70849,18.9725,0.02
121025,2456226.80978,19.143749999999997,0.033
121028,2456229.76921,19.052,0.073
121029,2456230.80905,19.02325,0.069
121101,2456233.70785,18.8735,0.069
121103,2456235.70998,19.01325,0.053
121105,2456237.72469,19.142,0.03
121107,2456239.73480,19.15275,0.021
121109,2456241.74641,19.33475,0.027
121113,2456245.75107,19.27875,0.024
121116,2456248.69675,19.337249999999997,0.022
121119,2456251.67502,19.27925,0.033
121121,2456253.72141,19.22475,0.031
121123,2456255.75047,19.1725,0.033
121125,2456257.76928,19.519,0.072
121130,2456262.70223,19.149,0.09
121203,2456265.67866,19.30425,0.046
121205,2456267.67109,19.025000000000002,0.02
121207,2456269.74284,19.37125,0.023
121209,2456271.69293,19.276,0.021
121211,2456273.73279,19.294999999999998,0.024
121217,2456279.70595,19.113,0.02
121220,2456282.74085,19.161749999999998,0.02
121227,2456289.77358,19.16275,0.127
121229,2456291.72904,19.164749999999998,0.087
121231,2456293.74712,19.293,0.064
130102,2456295.67163,18.987250000000003,0.029
130105,2456298.73794,18.899749999999997,0.018
130107,2456300.71187,18.9475,0.018
130109,2456302.66213,19.139499999999998,0.021
130111,2456304.56471,18.964000000000002,0.017
130112,2456305.68084,18.9465,0.017
130114,2456307.65395,19.102249999999998,0.022
130116,2456309.58802,18.985,0.033
130118,2456311.67283,18.994249999999997,0.02
130126,2456319.64544,19.43875,0.127
130128,2456321.70753,19.357249999999997,0.08
130209,2456333.62653,19.1165,0.02
130212,2456336.60937,19.084999999999997,0.02
130214,2456338.58679,19.0335,0.018
130218,2456342.63954,19.070999999999998,0.037
130220,2456344.57595,18.894,0.047
130226,2456350.64630,19.378,0.1
130228,2456352.58945,19.143499999999996,0.046
130303,2456355.54952,19.241,0.035
130311,2456363.58545,19.349,0.025
130313,2456365.60968,19.176499999999997,0.025
130316,2456368.60445,18.97975,0.021
130319,2456371.61766,19.28,0.067
130321,2456373.61279,18.951749999999997,0.058
130323,2456375.58719,19.125,0.074
130325,2456377.56993,19.429499999999997,0.1
130327,2456379.56065,19.27225,0.095
130329,2456381.59766,19.0015,0.065
130402,2456385.52414,19.304000000000002,0.024
130404,2456387.56375,19.00475,0.02
130406,2456389.50568,19.12175,0.023
130410,2456393.53923,19.104,0.025
130413,2456396.48990,19.2665,0.027
130912,2456548.86512,18.811,0.017
130918,2456554.87898,19.046750000000003,0.078
130920,2456556.86183,19.404249999999998,0.092
130921,2456557.84522,19.28325,0.07
130923,2456559.86428,19.1575,0.051
130928,2456564.84457,19.017500000000002,0.028
131001,2456567.85065,19.259249999999998,0.023
131004,2456570.76873,19.40075,0.037
131006,2456572.75823,19.22325,0.033
131008,2456574.81165,19.491,0.029
131010,2456576.79132,19.36075,0.025
131011,2456577.82488,19.18425,0.029
131012,2456578.79931,19.2505,0.027
131013,2456579.78650,19.27775,0.033
131014,2456580.82205,19.1835,0.026
131016,2456582.80739,19.09825,0.051
131017,2456583.80109,18.9935,0.06
131019,2456585.74660,19.095,0.093
131025,2456591.84351,18.82425,0.028
131026,2456592.82478,18.744999999999997,0.021
131028,2456594.79296,18.85625,0.027
131102,2456599.73649,19.096249999999998,0.022
131102,2456599.80132,19.18325,0.023
131103,2456600.76124,18.839,0.017
131103,2456600.82414,19.12375,0.021
131104,2456601.80796,18.86775,0.018
131105,2456602.75851,19.0425,0.022
131105,2456602.79603,18.89475,0.017
131106,2456603.76084,18.8125,0.016
131106,2456603.80261,18.8385,0.017
131108,2456605.76145,19.0285,0.019
131108,2456605.80140,18.91725,0.019
131111,2456608.74736,18.8665,0.025
131112,2456609.78646,18.900999999999996,0.021
131113,2456610.70427,18.830750000000002,0.039
131114,2456611.72140,18.786499999999997,0.048
131114,2456611.83365,18.754999999999995,0.029
131115,2456612.81327,18.62125,0.034
131116,2456613.82469,18.544249999999998,0.05
131118,2456615.78661,18.478749999999998,0.051
